日志时间,自运行起秒,账号,页面,阶段,键/标签,动作,结果,是否成功
2026-04-22 09:09:26,1013.933,阿顺的小店铺2256,pdd_login_switch,interaction,pdd_input_username_current_account,input,#usernameId <- account_username,是
2026-04-22 09:09:27,1014.489,阿顺的小店铺2256,pdd_login_switch,interaction,pdd_click_login_submit,click,#root > div.pdd-app-skeleton > div > div > main > div > section.login-content > div > div > div > div.password-section > section > div > div > button,是
2026-04-22 09:09:31,1018.883,阿顺的小店铺2256,pdd_aftersale_export,nav,goto,open_url,https://mms.pinduoduo.com/print/after-sale-list,是
2026-04-22 09:09:46,1033.610,阿顺的小店铺2256,pdd_aftersale_export,interaction,pdd_close_print_ad_modal,click,body > div.MDL_outerWrapper_5-174-0.MDL_modal_5-174-0.MDL_showCloseIcon_5-174-0 > div > div > div.MmsUiPosterModal___closeIcon___3pAxJ2-149-0-feature30424-1 > div,是
2026-04-22 09:10:10,1058.243,阿顺的小店铺2256,pdd_aftersale_export,interaction,pdd_aftersale_time_type,selectFilter,已选择「售后申请时间」（候选: 售后申请时间）,是
2026-04-22 09:10:11,1058.751,阿顺的小店铺2256,pdd_aftersale_export,interaction,pdd_aftersale_query,click,button:has-text('查询'),是
2026-04-22 09:10:12,1060.256,阿顺的小店铺2256,pdd_aftersale_export,interaction,pdd_aftersale_open_download_menu,click,button:has-text('下载数据'),是
2026-04-22 09:10:18,1065.778,阿顺的小店铺2256,pdd_aftersale_export,interaction,export_pdd_aftersale_query_orders,click+download,D:\Program Files (x86)\fff2_dianshang\output\拼多多数据提取_20260422_085231_3206b810\downloads\拼多多数据提取_1_2026-04-21\阿顺的小店铺2256_售后单_raw_2026-04-21.xlsx,是
2026-04-22 09:10:21,1068.653,阿顺的小店铺2256,pdd_trade_data_operation,nav,goto,open_url,https://mms.pinduoduo.com/sycm/stores_data/operation?dateFlag=0,是
2026-04-22 09:10:27,1074.825,阿顺的小店铺2256,pdd_trade_data_operation,interaction,pdd_trade_scroll_to_bottom_before_page_size,scroll,window:end,是
2026-04-22 09:10:39,1087.378,阿顺的小店铺2256,pdd_trade_data_operation,interaction,pdd_trade_table_page_size_open,click,#mf-mms-sycm-container div[class*='select']:has-text('10'),是
2026-04-22 09:10:44,1091.835,阿顺的小店铺2256,pdd_trade_data_operation,interaction,pdd_trade_table_page_size_50,click,li[role='option']:has-text('50'),是
