日志时间,自运行起秒,步骤耗时_ms,账号,页面,阶段,键/标签,动作,结果,是否成功
2026-04-25 10:17:50,951.204,717.97,亿芭发饰供应链,qianchuan_home_cost_roi,field,净成交订单数,extract:text,408  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_pay_order_count_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:17:51,952.562,1357.81,阿诗曼优选,globalAccountLoop,nav,goto,open_url,https://fxg.jinritemai.com/ffa/mshop/homepage/index,是
2026-04-25 10:18:06,966.754,14191.96,阿诗曼优选,globalAccountLoop,account,switch,switchAccount,已切换店铺: 阿诗曼优选（CSS 流程）,是
2026-04-25 10:18:09,970.095,3341.17,阿诗曼优选,fxg_mshop_home,nav,goto,open_url,https://compass.jinritemai.com/shop,是
2026-04-25 10:18:45,1006.318,36222.86,阿诗曼优选,fxg_mshop_home,interaction,fxg_home_close_desktop_ad,click,"Locator.wait_for: Timeout 3500ms exceeded.
Call log:
  - waiting for locator(""div[role='dialog'] .auxo-modal-close-x"").first to be visible
",否
2026-04-25 10:18:48,1009.237,2919.06,阿诗曼优选,fxg_mshop_home,field,经营概况整块文本,extract:text,"成交金额
¥225.91
昨日
¥902.97
同行基准
¥538.3
用户支付金额
¥169.52
昨日
¥722.45
同行基准
¥510.6
客单价
¥3.94
昨日
¥4.10
同行基准
¥16.2
成交订单数
44
昨日
186
同行标杆
165
结算金额
¥206.23
昨日
¥838.13
同行基准
¥487.1
商品曝光人数
8,152
昨日
3.9万
同行标杆
4.28万
商品点击人数
416
昨日
2,101
同行标杆
1,553
成交人数
43
昨日
176
同行标杆
133
退款金额（退款时间）
¥21.31
昨日
¥66.17
同行标杆
¥15.97
退款金额（支付时间）
¥18.86
昨日
¥52.02
同行标杆
¥0
退款率（支付时间）
11.13%
昨日
7.2%
同行基准
8.55%
成交退款金额（退款时间）
¥22.13
昨日
¥84.72
同行标杆
¥16.94
退款订单数（退款时间）
5
昨日
22
同行标杆
1
退款订单数（支付时间）
4
昨日
16
同行基准
3
商品曝光-点击转化率（人数）
5.1%
昨日
5.39%
同行基准
5.13%
商品点击-成交转化率（人数）
10.34%
昨日
8.38%
同行标杆
21.09%  ← #root > div.homepageWrapper-zxLmZT > div > dynamic-module-wrapper:nth-child(1) > div > div > div.coreContent-J7jCZG > div.businessDataWrap-LUgNmI > div:nth-child(1) > div > div.ecom-spin-nested-loading > div > div:nth-child(1)",是
2026-04-25 10:18:50,1010.687,1450.07,阿诗曼优选,fxg_aftersale_fund_detail_bill,nav,goto,open_url,https://fxg.jinritemai.com/ffa/fxg-bill/fund-detail-bill,是
2026-04-25 10:18:57,1018.070,7382.89,阿诗曼优选,fxg_aftersale_fund_detail_bill,interaction,fund_detail_date_range,dateRange,auxoCalendarPick: 已点选起止均为 2026-04-24,是
2026-04-25 10:19:02,1023.506,5436.28,阿诗曼优选,fxg_aftersale_fund_detail_bill,interaction,fund_detail_click_generate_report,click,#rc-tabs-0-panel-FUND_DETAIL_BILL > div > div.auxo-pro-table.custom-style-gray.auxo-pro-table-combined > div.auxo-pro-table-wrapper > div > div.auxo-pro-table-list-toolbar > div > div.auxo-space.auxo-space-horizontal.auxo-space-align-center.auxo-pro-table-list-toolbar-right > div > div > div > button,是
2026-04-25 10:19:03,1024.573,1066.24,阿诗曼优选,fxg_aftersale_fund_detail_bill,interaction,confirm_fund_detail_generate,click,div.auxo-popover-inner div.auxo-popover-buttons button.auxo-btn-primary.auxo-btn-sm,是
2026-04-25 10:19:06,1027.257,2684.47,阿诗曼优选,fxg_bill_history_report,nav,goto,skip_same_url,https://fxg.jinritemai.com/ffa/fxg-bill/history-report,是
2026-04-25 10:19:08,1029.497,2240.19,阿诗曼优选,fxg_bill_history_report,interaction,export_bill_history_top,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\阿诗曼优选_DL202604251018520742408488.csv,是
2026-04-25 10:19:12,1033.095,3598.06,阿诗曼优选,fxg_aftersale_order_list_export,nav,goto,open_url,https://fxg.jinritemai.com/ffa/merchant-aftersale-workbench/aftersale/list,是
2026-04-25 10:19:16,1036.947,3851.99,阿诗曼优选,fxg_aftersale_order_list_export,interaction,aftersale_expand_search_footer,click,#root > div > div:nth-child(1) > div[class*='searchForm'] > div[class*='footer'] > button[class*='aurora-btn-text'],是
2026-04-25 10:19:18,1038.844,1897.00,阿诗曼优选,fxg_aftersale_order_list_export,interaction,refund_success,selectFilter,已选择「退款成功」（候选: 退款成功）,是
2026-04-25 10:19:31,1052.465,13620.45,阿诗曼优选,fxg_aftersale_order_list_export,interaction,shipping_logistics_buyer_signed,selectFilter,已选择「买家已签收」（候选: 买家已签收）,是
2026-04-25 10:19:33,1053.937,1472.42,阿诗曼优选,fxg_aftersale_order_list_export,interaction,aftersale_time_type_completion,selectFilter,已选择「完结时间」（候选: 完结时间）,是
2026-04-25 10:19:46,1067.608,13671.13,阿诗曼优选,fxg_aftersale_order_list_export,interaction,aftersale_time_yesterday,selectFilter,已选择「昨日」（候选: 昨日、昨天）,是
2026-04-25 10:19:47,1068.194,585.59,阿诗曼优选,fxg_aftersale_order_list_export,interaction,aftersale_footer_query,click,#root > div > div:nth-child(1) > div.searchForm-AfmcYB > div.footer-rxnRYg > button.aurora-btn.css-al7m4l.css-var-root.aurora-btn-secondary.aurora-btn-color-primary.aurora-btn-variant-filled,是
2026-04-25 10:19:53,1074.573,6378.59,阿诗曼优选,fxg_aftersale_order_list_export,interaction,export_aftersale_orders,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\阿诗曼优选_售后单-2026-04-25 10_19_53.xlsx,是
2026-04-25 10:19:57,1077.741,3168.81,阿诗曼优选,qianchuan_home_cost_roi,nav,goto,open_url,https://qianchuan.jinritemai.com/uni-prom?aavid=1787177753440256&ct=1&dr=2026-04-24%2C2026-04-24&uni=%7B%22uniTab%22%3A%22ad%22%7D,是
2026-04-25 10:20:02,1082.943,5201.97,阿诗曼优选,qianchuan_home_cost_roi,interaction,uni_prom_pick_push_product,click,#new_uni_prom_shop_guidance > div > span > span,是
2026-04-25 10:20:06,1086.699,3755.39,阿诗曼优选,qianchuan_home_cost_roi,field,整体消耗(元),extract:text,5.79  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.stat_cost_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:20:06,1087.481,782.14,阿诗曼优选,qianchuan_home_cost_roi,field,净成交ROI,extract:text,122.34  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_prepay_and_pay_order_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:20:07,1087.879,397.83,阿诗曼优选,qianchuan_home_cost_roi,field,净成交订单数,extract:text,140  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_pay_order_count_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:20:08,1089.156,1277.71,女人坊饰品发饰,globalAccountLoop,nav,goto,open_url,https://fxg.jinritemai.com/ffa/mshop/homepage/index,是
2026-04-25 10:20:21,1102.364,13207.51,女人坊饰品发饰,globalAccountLoop,account,switch,switchAccount,已切换店铺: 女人坊饰品发饰（CSS 流程）,是
2026-04-25 10:20:26,1106.910,4546.50,女人坊饰品发饰,fxg_mshop_home,nav,goto,open_url,https://compass.jinritemai.com/shop,是
2026-04-25 10:21:02,1143.009,36099.08,女人坊饰品发饰,fxg_mshop_home,interaction,fxg_home_close_desktop_ad,click,"Locator.wait_for: Timeout 3500ms exceeded.
Call log:
  - waiting for locator(""div[role='dialog'] .auxo-modal-close-x"").first to be visible
",否
2026-04-25 10:21:05,1145.911,2901.12,女人坊饰品发饰,fxg_mshop_home,field,经营概况整块文本,extract:text,"成交金额
¥112.60
昨日
¥453.13
同行基准
¥538.3
用户支付金额
¥94.92
昨日
¥371.16
同行基准
¥510.6
客单价
¥3.27
昨日
¥3.83
同行基准
¥16.2
成交订单数
29
昨日
101
同行基准
36
结算金额
¥105.09
昨日
¥421.34
同行基准
¥487.1
商品曝光人数
1.12
万
昨日
2.52万
同行标杆
4.28万
商品点击人数
373
昨日
1,206
同行标杆
1,553
成交人数
29
昨日
97
同行标杆
133
退款金额（退款时间）
¥7.51
昨日
¥43.39
同行顶尖
¥0
退款金额（支付时间）
¥7.51
昨日
¥31.11
同行标杆
¥0
退款率（支付时间）
7.91%
昨日
8.38%
同行标杆
0%
成交退款金额（退款时间）
¥7.51
昨日
¥44.07
同行顶尖
¥0
退款订单数（退款时间）
2
昨日
11
同行标杆
1
退款订单数（支付时间）
2
昨日
8
同行标杆
0
商品曝光-点击转化率（人数）
3.33%
昨日
4.79%
同行基准
5.13%
商品点击-成交转化率（人数）
7.77%
昨日
8.04%
同行基准
8.96%  ← #root > div.homepageWrapper-zxLmZT > div > dynamic-module-wrapper:nth-child(1) > div > div > div.coreContent-J7jCZG > div.businessDataWrap-LUgNmI > div:nth-child(1) > div > div.ecom-spin-nested-loading > div > div:nth-child(1)",是
2026-04-25 10:21:06,1147.410,1499.38,女人坊饰品发饰,fxg_aftersale_fund_detail_bill,nav,goto,open_url,https://fxg.jinritemai.com/ffa/fxg-bill/fund-detail-bill,是
2026-04-25 10:21:13,1154.643,7232.90,女人坊饰品发饰,fxg_aftersale_fund_detail_bill,interaction,fund_detail_date_range,dateRange,auxoCalendarPick: 已点选起止均为 2026-04-24,是
2026-04-25 10:21:19,1160.084,5441.53,女人坊饰品发饰,fxg_aftersale_fund_detail_bill,interaction,fund_detail_click_generate_report,click,#rc-tabs-0-panel-FUND_DETAIL_BILL > div > div.auxo-pro-table.custom-style-gray.auxo-pro-table-combined > div.auxo-pro-table-wrapper > div > div.auxo-pro-table-list-toolbar > div > div.auxo-space.auxo-space-horizontal.auxo-space-align-center.auxo-pro-table-list-toolbar-right > div > div > div > button,是
2026-04-25 10:21:20,1161.103,1018.32,女人坊饰品发饰,fxg_aftersale_fund_detail_bill,interaction,confirm_fund_detail_generate,click,div.auxo-popover-inner div.auxo-popover-buttons button.auxo-btn-primary.auxo-btn-sm,是
2026-04-25 10:21:23,1163.798,2695.51,女人坊饰品发饰,fxg_bill_history_report,nav,goto,skip_same_url,https://fxg.jinritemai.com/ffa/fxg-bill/history-report,是
2026-04-25 10:21:25,1165.892,2093.64,女人坊饰品发饰,fxg_bill_history_report,interaction,export_bill_history_top,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\女人坊饰品发饰_DL202604251021092144928527.csv,是
2026-04-25 10:21:28,1169.561,3669.52,女人坊饰品发饰,fxg_aftersale_order_list_export,nav,goto,open_url,https://fxg.jinritemai.com/ffa/merchant-aftersale-workbench/aftersale/list,是
2026-04-25 10:21:32,1173.297,3735.16,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,aftersale_expand_search_footer,click,#root > div > div:nth-child(1) > div[class*='searchForm'] > div[class*='footer'] > button[class*='aurora-btn-text'],是
2026-04-25 10:21:34,1175.310,2013.94,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,refund_success,selectFilter,已选择「退款成功」（候选: 退款成功）,是
2026-04-25 10:21:48,1188.915,13604.77,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,shipping_logistics_buyer_signed,selectFilter,已选择「买家已签收」（候选: 买家已签收）,是
2026-04-25 10:21:49,1190.345,1430.12,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,aftersale_time_type_completion,selectFilter,已选择「完结时间」（候选: 完结时间）,是
2026-04-25 10:22:03,1204.014,13668.84,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,aftersale_time_yesterday,selectFilter,已选择「昨日」（候选: 昨日、昨天）,是
2026-04-25 10:22:03,1204.551,536.33,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,aftersale_footer_query,click,#root > div > div:nth-child(1) > div.searchForm-AfmcYB > div.footer-rxnRYg > button.aurora-btn.css-al7m4l.css-var-root.aurora-btn-secondary.aurora-btn-color-primary.aurora-btn-variant-filled,是
2026-04-25 10:22:10,1210.727,6176.36,女人坊饰品发饰,fxg_aftersale_order_list_export,interaction,export_aftersale_orders,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\女人坊饰品发饰_售后单-2026-04-25 10_22_09.xlsx,是
2026-04-25 10:22:13,1213.884,3157.22,女人坊饰品发饰,qianchuan_home_cost_roi,nav,goto,open_url,https://qianchuan.jinritemai.com/uni-prom?aavid=1812314390855684&ct=1&dr=2026-04-24%2C2026-04-24&uni=%7B%22uniTab%22%3A%22ad%22%7D,是
2026-04-25 10:22:18,1218.964,5079.57,女人坊饰品发饰,qianchuan_home_cost_roi,interaction,uni_prom_pick_push_product,click,#new_uni_prom_shop_guidance > div > span > span,是
2026-04-25 10:22:22,1222.714,3749.92,女人坊饰品发饰,qianchuan_home_cost_roi,field,整体消耗(元),extract:text,"整体消耗(元)
--
--  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.stat_cost_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block",是
2026-04-25 10:22:22,1223.511,797.69,女人坊饰品发饰,qianchuan_home_cost_roi,field,净成交ROI,extract:text,"整体支付ROI
--
--  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_prepay_and_pay_order_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block",是
2026-04-25 10:22:23,1223.907,395.26,女人坊饰品发饰,qianchuan_home_cost_roi,field,净成交订单数,extract:text,0  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_pay_order_count_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:22:24,1225.200,1293.17,芙瑶优选,globalAccountLoop,nav,goto,open_url,https://fxg.jinritemai.com/ffa/mshop/homepage/index,是
2026-04-25 10:22:38,1238.665,13464.80,芙瑶优选,globalAccountLoop,account,switch,switchAccount,已切换店铺: 芙瑶优选（CSS 流程）,是
2026-04-25 10:22:41,1241.840,3175.83,芙瑶优选,fxg_mshop_home,nav,goto,open_url,https://compass.jinritemai.com/shop,是
2026-04-25 10:23:17,1278.266,36425.93,芙瑶优选,fxg_mshop_home,interaction,fxg_home_close_desktop_ad,click,"Locator.wait_for: Timeout 3500ms exceeded.
Call log:
  - waiting for locator(""div[role='dialog'] .auxo-modal-close-x"").first to be visible
",否
2026-04-25 10:23:20,1281.176,2909.98,芙瑶优选,fxg_mshop_home,field,经营概况整块文本,extract:text,"成交金额
¥3,036.17
昨日
¥11,097.02
同行基准
¥4,350
用户支付金额
¥2,187.00
昨日
¥8,393.35
同行基准
¥3,997.77
客单价
¥3.65
昨日
¥4.12
同行基准
¥20.03
成交订单数
623
昨日
2,200
同行标杆
876
结算金额
¥2,860.12
昨日
¥10,390.50
同行基准
¥3,835.83
商品曝光人数
9.58
万
昨日
26.39万
同行标杆
18.78万
商品点击人数
5,990
昨日
1.88万
同行标杆
6,359
成交人数
599
昨日
2,037
同行标杆
733
退款金额（退款时间）
¥197.63
昨日
¥795.89
同行顶尖
¥0
退款金额（支付时间）
¥149.12
昨日
¥630.56
同行标杆
¥102.9
退款率（支付时间）
6.82%
昨日
7.51%
同行标杆
5.06%
成交退款金额（退款时间）
¥234.68
昨日
¥899.92
同行顶尖
¥0
退款订单数（退款时间）
48
昨日
199
同行标杆
12
退款订单数（支付时间）
37
昨日
147
同行基准
29
商品曝光-点击转化率（人数）
6.25%
昨日
7.11%
同行基准
6.65%
商品点击-成交转化率（人数）
10%
昨日
10.86%
同行基准
12.34%  ← #root > div.homepageWrapper-zxLmZT > div > dynamic-module-wrapper:nth-child(1) > div > div > div.coreContent-J7jCZG > div.businessDataWrap-LUgNmI > div:nth-child(1) > div > div.ecom-spin-nested-loading > div > div:nth-child(1)",是
2026-04-25 10:23:22,1283.188,2011.45,芙瑶优选,fxg_aftersale_fund_detail_bill,nav,goto,open_url,https://fxg.jinritemai.com/ffa/fxg-bill/fund-detail-bill,是
2026-04-25 10:23:29,1290.652,7464.58,芙瑶优选,fxg_aftersale_fund_detail_bill,interaction,fund_detail_date_range,dateRange,auxoCalendarPick: 已点选起止均为 2026-04-24,是
2026-04-25 10:23:35,1296.080,5427.85,芙瑶优选,fxg_aftersale_fund_detail_bill,interaction,fund_detail_click_generate_report,click,#rc-tabs-0-panel-FUND_DETAIL_BILL > div > div.auxo-pro-table.custom-style-gray.auxo-pro-table-combined > div.auxo-pro-table-wrapper > div > div.auxo-pro-table-list-toolbar > div > div.auxo-space.auxo-space-horizontal.auxo-space-align-center.auxo-pro-table-list-toolbar-right > div > div > div > button,是
2026-04-25 10:23:36,1297.101,1020.90,芙瑶优选,fxg_aftersale_fund_detail_bill,interaction,confirm_fund_detail_generate,click,div.auxo-popover-inner div.auxo-popover-buttons button.auxo-btn-primary.auxo-btn-sm,是
2026-04-25 10:23:39,1299.783,2681.78,芙瑶优选,fxg_bill_history_report,nav,goto,skip_same_url,https://fxg.jinritemai.com/ffa/fxg-bill/history-report,是
2026-04-25 10:23:41,1302.139,2356.27,芙瑶优选,fxg_bill_history_report,interaction,export_bill_history_top,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\芙瑶优选_DL202604251023230524288319.csv,是
2026-04-25 10:23:45,1305.771,3632.06,芙瑶优选,fxg_aftersale_order_list_export,nav,goto,open_url,https://fxg.jinritemai.com/ffa/merchant-aftersale-workbench/aftersale/list,是
2026-04-25 10:23:49,1309.685,3914.29,芙瑶优选,fxg_aftersale_order_list_export,interaction,aftersale_expand_search_footer,click,#root > div > div:nth-child(1) > div[class*='searchForm'] > div[class*='footer'] > button[class*='aurora-btn-text'],是
2026-04-25 10:23:50,1311.502,1816.70,芙瑶优选,fxg_aftersale_order_list_export,interaction,refund_success,selectFilter,已选择「退款成功」（候选: 退款成功）,是
2026-04-25 10:24:04,1325.116,13613.55,芙瑶优选,fxg_aftersale_order_list_export,interaction,shipping_logistics_buyer_signed,selectFilter,已选择「买家已签收」（候选: 买家已签收）,是
2026-04-25 10:24:05,1326.582,1465.99,芙瑶优选,fxg_aftersale_order_list_export,interaction,aftersale_time_type_completion,selectFilter,已选择「完结时间」（候选: 完结时间）,是
2026-04-25 10:24:19,1340.293,13711.35,芙瑶优选,fxg_aftersale_order_list_export,interaction,aftersale_time_yesterday,selectFilter,已选择「昨日」（候选: 昨日、昨天）,是
2026-04-25 10:24:20,1340.865,572.42,芙瑶优选,fxg_aftersale_order_list_export,interaction,aftersale_footer_query,click,#root > div > div:nth-child(1) > div.searchForm-AfmcYB > div.footer-rxnRYg > button.aurora-btn.css-al7m4l.css-var-root.aurora-btn-secondary.aurora-btn-color-primary.aurora-btn-variant-filled,是
2026-04-25 10:24:26,1347.336,6470.93,芙瑶优选,fxg_aftersale_order_list_export,interaction,export_aftersale_orders,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\芙瑶优选_售后单-2026-04-25 10_24_26.xlsx,是
2026-04-25 10:24:29,1350.472,3135.41,芙瑶优选,qianchuan_home_cost_roi,nav,goto,open_url,https://qianchuan.jinritemai.com/uni-prom?aavid=1785321316256779&ct=1&dr=2026-04-24%2C2026-04-24&uni=%7B%22uniTab%22%3A%22ad%22%7D,是
2026-04-25 10:24:34,1355.619,5147.52,芙瑶优选,qianchuan_home_cost_roi,interaction,uni_prom_pick_push_product,click,#new_uni_prom_shop_guidance > div > span > span,是
2026-04-25 10:24:38,1359.382,3762.62,芙瑶优选,qianchuan_home_cost_roi,field,整体消耗(元),extract:text,311.30  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.stat_cost_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:24:39,1360.142,759.62,芙瑶优选,qianchuan_home_cost_roi,field,净成交ROI,extract:text,26.96  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_prepay_and_pay_order_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:24:39,1360.539,397.22,芙瑶优选,qianchuan_home_cost_roi,field,净成交订单数,extract:text,1665  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_pay_order_count_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:24:40,1361.634,1095.70,TOP居家日用,globalAccountLoop,nav,goto,open_url,https://fxg.jinritemai.com/ffa/mshop/homepage/index,是
2026-04-25 10:24:54,1374.698,13063.61,TOP居家日用,globalAccountLoop,account,switch,switchAccount,已切换店铺: TOP居家日用（CSS 流程）,是
2026-04-25 10:24:57,1378.516,3818.29,TOP居家日用,fxg_mshop_home,nav,goto,open_url,https://compass.jinritemai.com/shop,是
2026-04-25 10:25:34,1414.822,36305.77,TOP居家日用,fxg_mshop_home,interaction,fxg_home_close_desktop_ad,click,"Locator.wait_for: Timeout 3500ms exceeded.
Call log:
  - waiting for locator(""div[role='dialog'] .auxo-modal-close-x"").first to be visible
",否
2026-04-25 10:25:37,1417.722,2899.39,TOP居家日用,fxg_mshop_home,field,经营概况整块文本,extract:text,"成交金额
¥360.49
昨日
¥1,761.04
同行基准
¥538.3
用户支付金额
¥318.32
昨日
¥1,503.76
同行基准
¥510.6
客单价
¥4.03
昨日
¥4.49
同行基准
¥16.2
成交订单数
81
昨日
359
同行标杆
165
结算金额
¥338.93
昨日
¥1,650.56
同行基准
¥487.1
商品曝光人数
6.6
万
昨日
11.01万
同行顶尖
97.94万
商品点击人数
1,156
昨日
3,590
同行标杆
1,553
成交人数
79
昨日
335
同行标杆
133
退款金额（退款时间）
¥60.13
昨日
¥150.18
同行标杆
¥15.97
退款金额（支付时间）
¥18.53
昨日
¥101.54
同行标杆
¥0
退款率（支付时间）
5.82%
昨日
6.75%
同行标杆
0%
成交退款金额（退款时间）
¥63.43
昨日
¥174.03
同行标杆
¥16.94
退款订单数（退款时间）
18
昨日
46
同行基准
6
退款订单数（支付时间）
7
昨日
26
同行基准
3
商品曝光-点击转化率（人数）
1.75%
昨日
3.26%
同行基准
5.13%
商品点击-成交转化率（人数）
6.83%
昨日
9.33%
同行基准
8.96%  ← #root > div.homepageWrapper-zxLmZT > div > dynamic-module-wrapper:nth-child(1) > div > div > div.coreContent-J7jCZG > div.businessDataWrap-LUgNmI > div:nth-child(1) > div > div.ecom-spin-nested-loading > div > div:nth-child(1)",是
2026-04-25 10:25:38,1419.390,1668.10,TOP居家日用,fxg_aftersale_fund_detail_bill,nav,goto,open_url,https://fxg.jinritemai.com/ffa/fxg-bill/fund-detail-bill,是
2026-04-25 10:25:46,1426.835,7445.51,TOP居家日用,fxg_aftersale_fund_detail_bill,interaction,fund_detail_date_range,dateRange,auxoCalendarPick: 已点选起止均为 2026-04-24,是
2026-04-25 10:25:51,1432.304,5469.31,TOP居家日用,fxg_aftersale_fund_detail_bill,interaction,fund_detail_click_generate_report,click,#rc-tabs-0-panel-FUND_DETAIL_BILL > div > div.auxo-pro-table.custom-style-gray.auxo-pro-table-combined > div.auxo-pro-table-wrapper > div > div.auxo-pro-table-list-toolbar > div > div.auxo-space.auxo-space-horizontal.auxo-space-align-center.auxo-pro-table-list-toolbar-right > div > div > div > button,是
2026-04-25 10:25:52,1433.324,1019.56,TOP居家日用,fxg_aftersale_fund_detail_bill,interaction,confirm_fund_detail_generate,click,div.auxo-popover-inner div.auxo-popover-buttons button.auxo-btn-primary.auxo-btn-sm,是
2026-04-25 10:25:55,1436.013,2688.93,TOP居家日用,fxg_bill_history_report,nav,goto,skip_same_url,https://fxg.jinritemai.com/ffa/fxg-bill/history-report,是
2026-04-25 10:25:57,1438.099,2085.63,TOP居家日用,fxg_bill_history_report,interaction,export_bill_history_top,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\TOP居家日用_DL202604251025526318229505.csv,是
2026-04-25 10:26:01,1441.755,3656.12,TOP居家日用,fxg_aftersale_order_list_export,nav,goto,open_url,https://fxg.jinritemai.com/ffa/merchant-aftersale-workbench/aftersale/list,是
2026-04-25 10:26:05,1446.120,4364.93,TOP居家日用,fxg_aftersale_order_list_export,interaction,aftersale_expand_search_footer,click,#root > div > div:nth-child(1) > div[class*='searchForm'] > div[class*='footer'] > button[class*='aurora-btn-text'],是
2026-04-25 10:26:07,1447.894,1773.95,TOP居家日用,fxg_aftersale_order_list_export,interaction,refund_success,selectFilter,已选择「退款成功」（候选: 退款成功）,是
2026-04-25 10:26:24,1465.068,17174.20,TOP居家日用,fxg_aftersale_order_list_export,interaction,shipping_logistics_buyer_signed,selectFilter,已选择「买家已签收」（候选: 买家已签收）,是
2026-04-25 10:26:32,1473.098,8029.74,TOP居家日用,fxg_aftersale_order_list_export,interaction,aftersale_time_type_completion,selectFilter,已选择「完结时间」（候选: 完结时间）,是
2026-04-25 10:26:54,1495.209,22111.26,TOP居家日用,fxg_aftersale_order_list_export,interaction,aftersale_time_yesterday,selectFilter,已选择「昨日」（候选: 昨日、昨天）,是
2026-04-25 10:26:58,1499.285,4076.64,TOP居家日用,fxg_aftersale_order_list_export,interaction,aftersale_footer_query,click,#root > div > div:nth-child(1) > div.searchForm-AfmcYB > div.footer-rxnRYg > button.aurora-btn.css-al7m4l.css-var-root.aurora-btn-secondary.aurora-btn-color-primary.aurora-btn-variant-filled,是
2026-04-25 10:27:08,1509.088,9802.89,TOP居家日用,fxg_aftersale_order_list_export,interaction,export_aftersale_orders,click+download,D:\Program Files (x86)\fff2_dianshang\output\抖店数据提取_20260425_100158_dd2f4fb9\downloads\TOP居家日用_售后单-2026-04-25 10_27_08.xlsx,是
2026-04-25 10:27:11,1512.326,3237.53,TOP居家日用,qianchuan_home_cost_roi,nav,goto,open_url,https://qianchuan.jinritemai.com/uni-prom?aavid=1852667791879561&ct=1&dr=2026-04-24%2C2026-04-24&uni=%7B%22uniTab%22%3A%22ad%22%7D,是
2026-04-25 10:27:20,1521.111,8785.13,TOP居家日用,qianchuan_home_cost_roi,interaction,uni_prom_pick_push_product,click,#new_uni_prom_shop_guidance > div > span > span,是
2026-04-25 10:27:24,1524.868,3757.37,TOP居家日用,qianchuan_home_cost_roi,field,整体消耗(元),extract:text,46.91  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.stat_cost_for_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
2026-04-25 10:27:25,1525.850,982.15,TOP居家日用,qianchuan_home_cost_roi,field,净成交ROI,extract:text,33.26  ← #app-container > div.app-content > div.content-body.no-left > div > div.data-overview-wrapper > div > div > div > div > div.card.total_prepay_and_pay_order_roi2 > div > span > div > div.oc-statistic.oc-statistic-cursor.oc-statistic-bg-default.oc-statistic-block,是
